text,label
"Un bon film qui mêle habilement rire et fusillade. Délire Express débute mollement et l'on se demande comment on a pu oser s'assoir dans une salle obscure pour regarder un tel navet. Cependant, le film s'avère divertissant lorsque l'intrigue est établit et que tous les personnages sont annoncés. James Franco sort des sentiers battus après plusieurs rôles trop stéréotypés à mon goût (celui de Spider-man notamment), et nous prouve ainsi qu'il peut tout d'abord faire rire mais également jouer des rôles plus ""border-line"" tout en restant crédible. Les scènes d'actions sont bien réalisées et très crédibles pour un film de ce genre. L'équipe s'en est donné les moyens et c'est tout à son honneur. Certaines scènes sont vraiment hilarantes. Un film déjanté comme on en voit peu de nos jours.",1
"Tout, dans le fluide de histoire, respire l'aventure et la quête de ce génie Fox (sinon du couple américain) débouté par l'Amérique qui leur a préféré d'autres techniques plus ""rentables"" et enfin venu chercher refuge ailleurs tout comme finalement ces indigènes craignant la nuit ainsiqu' au clanisme obligé et à la philosophie inversée, dont la religion est de recueillir les objets dont l'Occident ne veut plus mais pourtant ouverts à un certain language comme le bon sens du jeune River Phoenix. Pitoyable, la fin à ne pas révéler viendra de ce télé-évangéliste aux combines minables et au costume sombre passant son temps à entretenir son culte et ses sbires, ainsi que de toute façon ses formes molles, mal dessinées et plutôt confuses: la science comme la chirurgie esthétique ne peut pas tout.",1
"Tourné en 1964, ce film est une référence pour tous les futurs psychiatres et autres psychologues car il aborde avec subtilité et finesse les différentes strates que traverse un individu avant de sombrer dans la folie la plus obscure. Interprété par l'immense charles denner,ce film est donc l'histoire de sa perte identitaire et de sa découverte de sa toute puissance psychotique. Il n'a plus envie de faire semblant d'être heureux (travail, mariage, jeux des conventions sociales et amicales) et découvre le bonheur d'être encore plus heureux dans le vide de toute chose (aspect cinétique de son rapport aux objets par leur texture, leur abstraction) et de toute relation (fixer l'autre jusqu'à le rendre invisible, ne plus ressentir l'absence de l'autre), à méditer!!!",1
Un film qui ne m’a pas du tout enchanté tellement le scénario était grotesque. Le jeu des acteurs était affligeant,0
"Ce film divertit même si le rôle d'Eddie Murphy peut paraître irritant à la longue. PLV : stéréotype des films des années 80, film porté uniquement par un acteur",0
"Toy Story 3 est à ranger en haut du classement des meilleurs films de l'année 2010, sans conteste. Magnifique métaphore sur le temps qui passe, il s'adresse aussi bien aux petits qu'aux grands, chez lesquels il réveillera une âme d'enfant. L'ensemble est tantôt drôle, tantôt triste, et ce savant mélange est très bien orchestré pour nous captiver à chaque instant. On passe un moment magique, que le cinéma ne propose que trop rarement, et l'on ne souhaite qu'une seule chose, que le film continue pour que se perpétue la magie. Seul léger point noir, la répétition de certains dialogues, fatigante à la longue. Toy Story 3 est donc une vraie merveille, à découvrir impérativement !",1
"Ce film peut fasciner à plus d'un titre. Derrière un scénario des plus basiques viennent se cacher les ingrédients d'un film de propagande assez extraordinaire en ce qu'il est le pendant, l'alter ego des innombrables films dont les studios hollywoodiens abreuvent l'occident depuis 80 ans. A chaud, je viens de le visionner, je comprends très naturellement pourquoi ce film n'a jamais été diffusé en France avant les années 2000. De façon parallèle, il fallut attendre la toute fin des années 90 pour entendre parler des exactions commises par les GIs sur les femmes françaises en Normandie. S'il est certes caricatural dans son approche, ce ""petit"" film nous donne les clefs pour appréhender une autre culture de la morale, une approche différente et qui nous laissera perplexes tant nous sommes nous-mêmes américanisés dans nos réflexes :le psychodrame à rallonge concernant la relation du père lieutenant et de sa fille prostituée... impensable dans un film occidental ; ou encore cette façon très clinique, nette et précise mais crue d'administrer la vengeance à la fin... là ou un film hollywoodien aurait fait un carnage sans distinction, ici celui qui ferait office de ""Big Boss"" est épargné et le véritable assassin, mais second couteau, périt de façon atroce.Décidément, ce ""petit"" film, mine de rien nous en apprend un bout sur ce qu'a pu être la Guerre Froide et la façon dont nous en avons été les marionnettes.",1
"Après avoir vu toutes ces critiques postives à propos du Petit Lieutenant, je me pose des questions. J'ai du passé à côté de quelque chose ?! Je trouve ce film sans aucun interêt. Même Nathalie Baye y est déçevante. Je n'ai absolument RIEN ressenti durant tout le film, même quand le personnage principal (auquel nous devons normalement nous attacher) est sur le point de mourrir, on n'y croit pas du tout. L'abscence de musique est certainement un choix pour maintenir le ""réalisme"" voulu du film, mais c'est, d'après moi, une énorme erreur. Le scénario est plutôt banal (cela peut se comprendre, toujours pour le ""réalisme"") mais il est traité sans aucune poésie, sans aucune originalité et avec de nombreux clichés. La fin, (trop) silencieuse, triste et sans interêt résume bien le film.",0
reste fidèle au livre avec des acteurs excellents. mention spéciale à madame Rosa et Momo.,1
"Ce film est remarquablement plaisant! Des idées originales, de la musique plus que sympathique, et de l'humour à foison, tout est là pour nous faire passer un bon moment. Ce film m'a étonné, et j'ai parfois eu la sensation de me retrouver au coeur d'un film de Tarantino.",1
"Le plus angoissant, le mieux mis en scène, en deux mots le meilleur des films d'épouvante que j'ai jamais vu ! Avec son scénario notament, on est une montagne au dessus des autres médiocres remakes comme ""the Ring""",1
"À la fois déjanté et loufoque, mais surtout terriblement fun, ce film est une vraie réussite ! Adèle Haenel et Pio Marmai (dans un rôle qui aurait pu être taillé pour « dupontel ») sont irrésistibles. Un film burlesque, plein de vitalité, qui donne du peps et le sourire. À voir",1
"Un film concept sur le cinéma à travers une situation schizophrénique. Pris au premier degré, Le voyeur peut susciter la répugnance, comme ce fut le cas à sa sortie. Lorsqu’on l’analyse, on se laisse moins atteindre par la violence qu’y s’en dégage et on réalise à quel point il a de la matière. Mark Lewis a été un enfant dont le sentiment de protection a été trahi. Il n’a cessé depuis à chercher refuge dans l’objectif de sa caméra et dans sa tanière cinématographique. Sa vie sexuelle s’en voit refoulée. Lorsqu’il se retrouve devant une femme, il perd ses moyens. Il se masturbe en prenant des clichés de prostituées en tenue légère, jusqu’au jour où la pulsion se fait trop forte et que son fantasme pathologique l’appelle : Filmer la peur dans le visage de sa victime en avançant vers elle, une patte de trépied effilée en guise de phallus, et un miroir disposé pour qu’elle voit sa propre terreur juste avant d’être égorgée. Un orgasme simultané. Le personnage d’Helen qui cherche à le sauver en se faisant aimer de lui et sa mère aveugle qui saisit le trouble profond du voyeur par tous ses autres sens contribuent à l’intelligence scénaristique de l’œuvre. Il n’y a rien d’inutile dans Le voyeur. Chaque séquence, chaque réplique nourrissent le propos. La qualité du jeu des acteurs et de la direction photo passe pratiquement inaperçue à travers la parfaite architecture du scénario. La relation de Leo Marks et Michael Powell a mis au monde un personnage tourmenté, mais ô combien intéressant. Dommage qu’on ne l’ait pas reconnu de leur vivant !",1
"John Bon Jovi a lui aussi voulu s'essayer au cinéma, il n'aurait pas dû.",0
"Vulgaire, sans interet. A eviter",0
L'infiniment petit rendu infiniment délicat par un cinéaste touchant. Un vrai sens des personnages et des lieux.,1
aucun intérêt ridicule épisode dont l'interaction est tronquée. Ce n’est qu’un jeu tv mal fichu. série magique qui s’écroule de saisons en saison. L’esprit anglais a disparu pour un truc US hyper cliché Dommage,0
"je viens de le regarder et je doit avouer que j'ai passer un très bon moment, il reflète une colo sert un peut stéréotyper mais j'ai connue pire, des personnages attachants, on voit une approche de la perte d'innocent à l'arrivée à l'age adulte on n'y voit aussi l'entrée dans l'adolescence j'ai particulièrement apprécié la variété des personnages qui montre les différentes personnalités que l'on peut rencontré et cela dans un teen movie sur un ton humoristique je dit bravo et a voire pour passer un bon moment",1
"Quoi de mieux que le soleil écrasant d'Afrique pour radiographier l'humanité dans sa toute médiocrité ? Quoi de mieux qu'un petit village aux allures de bourgade de western pour enraciner cette fable cruelle ? Ici l'on reconnaît l'univers du chapitre africain de Voyage au bout de la nuit, l'indolence de ces vieux blancs aux chairs ramollies par la chaleur et la bêtise. Et l'on passe imperceptiblement du sourire à la terreur la plus crasse. Faire exister aussi fort l'univers de Jim Thompson quelque part en Afrique, le faire avec Noiret, Huppert et Marielle, c'était pas gagné d'avance... Mais Tavernier l'a fait. Et pas qu'à moitié. Coup d'essai, coup de maître. Le film noir lui va comme un gant. Peut-être un de ses 2 meilleurs films avec Le Juge et l'assassin.",1
"Beaucoup disent qu’il ne vaut pas l’original. Moi je trouve que la tonalité de Carpenter est juste et, sur moi, ça fonctionne très bien. Après, chacun en pensera ce qu’il voudra…",1
"Histoire sans trop de rebondissements, mais acteurs jouent bien (mention spéciale à Piccoli et Marchal) et la morale de l'histoire est intéressante. Un film sans plus mais sérieux.",0
"Très bon film sur le travail, a voir ! Il est vrai que le travail en tant que tel est aujourd'hui un sujet tabou dans les médias et surtout à la télévision : d'ou de très bons documentaires diffusés uniquement au cinéma... Ce film très complet et argumenté pose de nombreuses questions indispensables à la reflexion. A voir comme ""Ils ne mourraient pas tous mais tous étaient frappés"" sur le même thème.",1
